Sample Report (Standard)
---------------------------------------
MS Data File Information
---------------------------------------









---------------------------------------
Target Compounds
---------------------------------------
Peaks: 40("#","RT","Peak Name","Res Type","Quan Ions","Area","Amount/RF","Amount Units",),
1,22.496,"Acide 4-Phenylbutyrique",Fail,221.0,1.693e+7,1.000,"",
2,23.730,"Acide O-OH-Phenylacetiqu",Fail,253.0,2.263e+7,1.000,"",
3,38.567,"C17-Heptadecanoique",Fail,327.0,2.391e+7,1.000,"",
4,6.875,"Acide Lactique",Id.,191.0,3.710e+6,42.476,"µmol/mmol",
5,7.442,"Acide Glycolique",Fail,177.0,972592,113.852,"µmol/mmol",
6,9.870,"Acide 3OH-Propionique",Fail,177.1,240402,8.608,"µmol/mmol",
7,10.042,"Acide 3OH-Butyrique",Fail,233.0,932753,30.887,"µmol/mmol",
8,10.273,"Acide 2OH-Isovalerique",Miss.,219.0,0,0,"",
9,12.398,"Acide Methylmalonique",Fail,218.0,9336,0.274,"µmol/mmol",
10,12.017,"Acide Malonique",Fail,233.0,44976,1.385,"µmol/mmol",
11,12.396,"Acide 3OH-Isovalerique",Fail,247.0,35837,35837,"Counts",
12,12.551,"Acide 2Ceto-Isovalerique",Fail,232.0,217246,217246,"Counts",
13,12.477,"Acide 4OH-Butyrique",Fail,233.0,22695,5.157,"µmol/mmol",
14,14.309,"Acide 2Ceto-3CH3-Valeriq",Fail,200.0,114866,114866,"Counts",
15,14.698,"Acide Ethylmalonique",Id.,261.0,100811,2.045,"µmol/mmol",
16,15.900,"Acide Succinique",Fail,247.0,1.402e+6,13.786,"µmol/mmol",
17,16.299,"Acide 3CH3-Succinique",Fail,261.0,167951,167951,"Counts",
18,17.244,"Propionylglycine",Fail,188.0,3469,0.278,"",
19,17.177,"Acide Fumarique",Fail,245.0,1.444e+6,1.853,"µmol/mmol",
20,18.979,"Acide Glutarique",Fail,261.0,23960,0.054,"µmol/mmol",
21,19.587,"Acide 3CH3-Glutarique",Fail,172.0,33859,0.185,"µmol/mmol",
22,20.946,"2CH3-Butyrylglycine",Fail,203.0,23320,1.328,"µmol/mmol",
23,21.418,"Acide 3CH3-Glutaconique",Fail,198.0,119759,1.265,"µmol/mmol",
24,22.101,"Acide Adipique",Id.,275.0,266797,3.131,"µmol/mmol",
25,21.518,"Isovalerylglycine",Miss.,116.0,0,0.000,"µmol/mmol",
26,22.976,"Acide 3CH3-Adipique",Fail,289.0,119924,119924,"Counts",
27,24.108,"Tiglylglycine",Fail,214.0,5694,0.548,"µmol/mmol",
28,24.373,"Acide 3OH-Glutarique",Fail,259.0,60817,13.388,"µmol/mmol",
29,24.829,"Acide 3OH-3CH3-Glutariqu",Miss.,231.0,0,0,"",
30,25.707,"Acide pOH-phenylacetique",Id.,170.0,3.304e+6,3304297,"Counts",
31,25.708,"Acide 2-Cetoglutarique",Id.,260.0,2.663e+6,37.630,"µmol/mmol",
32,27.631,"Acide Suberique",Id.,303.0,99857,1.331,"µmol/mmol",
33,24.380,"Acide 2OH-Glutarique",Id.,129.0,435121,435121,"Counts",
34,29.483,"Acide Homovanillique",Id.,326.0,1.239e+6,1238532,"Counts",
35,32.336,"Acide Vanillylmandelique",Id.,297.0,1.998e+6,1998423,"Counts",
36,32.727,"Acide Sebacique",Fail,331.0,82076,0.004,"µmol/mmol",
37,32.772,"Acide pOH-Phenyllactique",Fail,179.0,242136,242136,"Counts",
38,33.905,"Acide pOH-Phenylpyruviqu",Fail,277.0,55139,55139,"Counts",
39,34.524,"Acide Indole-3-Acetique",Miss.,202.0,0,0,"",
40,41.280,"Suberylglycine",Miss.,158.0,0,0.000,"µmol/mmol",
---------------------------------------
Unidentified Peaks
---------------------------------------
Quan Ions:,RIC,
Spectrum Match Type:,Normal-Forward,
RF Used:,1.000,
Match Thresh:,700,
Peaks: 50("#","RT","Peak Name","Res Type","Area","Amount","R.Match",),
41,6.161,"No Match",Unk.,6.468e+6,6467640,----,
42,6.715,"TMS Artifact 2",TIC,2.387e+7,23874870,836,
43,6.977,"X 2OH-BUTYRIC",TIC,4.299e+7,42989752,915,
44,7.151,"No Match",Unk.,5.625e+7,56254104,----,
45,9.321,"ACIDE GLYOXYLIQUE",TIC,1.059e+8,105880976,866,
46,9.473,"ACIDE OXALIQUE",TIC,2.655e+7,26551920,868,
47,10.444,"ACIDE 3OH ISOBUTYRIQUE",TIC,5.857e+7,58571004,806,
48,10.520,"No Match",Unk.,6.646e+6,6646029,----,
49,10.797,"No Match",Unk.,2.636e+7,26362096,----,
50,11.177,"No Match",Unk.,9.529e+6,9529087,----,
51,11.329,"No Match",Unk.,2.787e+7,27865690,----,
52,11.385,"X PYRUVIC",TIC,1.808e+7,18083790,836,
53,11.435,"X !!!! 3-methyl-2-oxobutyric",TIC,5.180e+6,5180208,826,
54,11.723,"ACIDE 3OH 2CH3 BUTYRIQUE",TIC,1.560e+7,15602938,848,
55,12.246,"No Match",Unk.,1.377e+8,137730272,----,
56,12.544,"ACETO ACETATE pic 2",TIC,6.844e+7,68444016,876,
57,12.906,"ERYTHRONOLACTONE",TIC,1.418e+7,14175216,912,
58,13.487,"UREE DI TMS",TIC,3.450e+8,344969472,774,
59,13.752,"No Match",Unk.,6.078e+6,6078121,----,
60,14.607,"17. GLYCEROL",TIC,2.005e+7,20054924,911,
61,15.579,"No Match",Unk.,1.326e+7,13259281,----,
62,15.652,"No Match",Unk.,1.090e+7,10902310,----,
63,15.766,"X 1,2-phenylenebis(oxy)",TIC,7.997e+6,7997377,812,
64,15.963,"No Match",Unk.,1.556e+7,15560463,----,
65,16.016,"No Match",Unk.,1.002e+7,10022767,----,
66,21.105,"No Match",Unk.,1.015e+7,10154892,----,
67,21.262,"No Match",Unk.,7.180e+6,7179601,----,
68,21.411,"ACIDE 3CH3 GLUTACONIQUE PIC",TIC,8.199e+6,8199284,748,
69,21.621,"34_MALIC",TIC,6.340e+6,6339611,815,
70,22.381,"39. PYROGLUTAMIC",TIC,1.079e+7,10786126,872,
71,23.392,"FURAN 2OH CH3 5 CARBOXYLIQUE",TIC,6.260e+6,6260040,758,
72,24.230,"ACIDE 2OH GLUTARIQUE",TIC,9.369e+6,9369390,749,
73,25.005,"No Match",Unk.,1.004e+7,10039385,----,
74,25.556,"ACIDE OH BENZOIQUE",TIC,6.372e+6,6371894,843,
75,25.890,"ACIDE pOH PHENYLACETIQUE",TIC,7.612e+7,76116080,832,
76,26.319,"ACIDE 2 CETOGLUTARIQUE",TIC,3.207e+7,32066776,761,
77,28.020,"No Match",Unk.,7.540e+6,7539715,----,
78,29.087,"ACIDE CISACONITIQUE",TIC,2.122e+8,212207840,894,
79,29.304,"ACIDE VANILLIQUE",TIC,2.574e+8,257400480,922,
80,29.548,"No Match",Unk.,1.114e+7,11136130,----,
81,30.259,"No Match",Unk.,5.705e+6,5705495,----,
82,30.855,"X CITRIC",TIC,2.868e+8,286780640,923,
83,30.980,"X ISOCITRIC ACID",TIC,9.224e+6,9223526,817,
84,31.283,"HIPPURIQUE MONO TMS",TIC,4.933e+8,493294144,905,
85,32.868,"No Match",Unk.,5.232e+6,5231687,----,
86,33.682,"No Match",Unk.,2.241e+7,22405298,----,
87,34.562,"No Match",Unk.,6.940e+6,6939651,----,
88,36.334,"X PALMITIC",TIC,5.392e+6,5391959,913,
89,42.407,"No Match",Unk.,6.945e+7,69450392,----,
90,43.095,"Vanillylglycine-di TMS",TIC,2.135e+7,21346912,771,
