Sample Report (Standard),,,,,,,,,Créatinine ,3.88,mmol/l ,,
---------------------------------------,,,,,,,,,,,,,
MS Data File Information,,,,,,,,,Prise d'essai théorique ,258,µl,,
---------------------------------------,,,,,,,,,,,,,







---------------------------------------,,,,,,,,,,,,,
Target Compounds,,,,,,,,,,,,,
---------------------------------------,,,,,,,,,,,,,
"Peaks: 47(""#""",RT,Peak Name,Res Type,Quan Ions,Area,Amount/RF,Amount Units,),,,,,
1,6.503,13C3-Lact,Fail,120,2.38E+06,1,,,,,,,
2,22.01,Acide 4-Phenylbutyrique,Id.,221,1.19E+07,1,,,,,,,
3,23.232,Acide O-OH-Phenylacetiqu,Id.,253,1.93E+07,1,,,,,,,
4,38.011,C17-Heptadecanoique,Fail,327,2.82E+07,1,,,,,,,
5,6.505,Acide Lactique 20200722,Fail,191,6.21E+06,147.372,µmol/mmol,,147.37,µmol/mmol,,571.80,µmol/l
6,7.068,Acide Glycolique 2020072,Fail,177,763415,95.395,µmol/mmol,,95.40,µmol/mmol,,370.13,µmol/l
7,9.477,Acide 3OH-Propionique 20,Fail,177.1,425679,15.032,µmol/mmol,,15.03,µmol/mmol,,58.32,µmol/l
8,11.616,Acide Malonique 20200722,Fail,233,32838,2.314,µmol/mmol,,2.31,µmol/mmol,,8.98,µmol/l
9,10.046,Acide 3OH-Butyrique 2020,Fail,233,1.79E+06,83.254,µmol/mmol,,83.25,µmol/mmol,,323.03,µmol/l
10,10.081,Acide 2OH-Isovalerique,Miss.,219,0,0,,,0.00,µmol/mmol,,0.00,µmol/l
11,11.781,Acide 3OH-Isovalerique 2,Id.,247,1.40E+06,13.999,µmol/mmol,,14.00,µmol/mmol,,54.32,µmol/l
12,11.962,Acide Methylmalonique 20,Fail,218,81729,8.929,µmol/mmol,,8.93,µmol/mmol,,34.64,µmol/l
13,11.793,Acide 2Ceto-Isovalerique,Fail,232,7504,7504,Counts,,7504.00,µmol/mmol,,29115.52,µmol/l
14,12.777,Acide 4OH-Butyrique 2020,Miss.,233,0,0,µmol/mmol,,0.00,µmol/mmol,,0.00,µmol/l
15,14.253,Acide Ethylmalonique 202,Id.,261,202488,7.691,µmol/mmol,,7.69,µmol/mmol,,29.84,µmol/l
16,14.082,Acide 2Ceto-3CH3-Valeriq,Miss.,200,0,0,,,0.00,µmol/mmol,,0.00,µmol/l
17,15.457,Acide Succinique 2019071,Fail,247,1.91E+06,37.262,µmol/mmol,,37.26,µmol/mmol,,144.58,µmol/l
18,15.83,Acide CH3-Succinique 201,Fail,261,201094,2.745,µmol/mmol,,2.75,µmol/mmol,,10.65,µmol/l
19,16.728,Acide Fumarique 20200722,Fail,245,726354,1.526,µmol/mmol,,1.53,µmol/mmol,,5.92,µmol/l
20,18.435,Thymine 20200722,Miss.,255,0,0,µmol/mmol,,0.00,µmol/mmol,,0.00,µmol/l
21,18.511,Acide Glutarique 2020072,Id.,261,892413,10.565,µmol/mmol,,10.57,µmol/mmol,,40.99,µmol/l
22,19.187,Propionylglycine 2020072,Miss.,260,0,0,µmol/mmol,,0.00,µmol/mmol,,0.00,µmol/l
23,19.115,Acide 3CH3-Glutarique 20,Id.,172,82402,0.835,µmol/mmol,,0.84,µmol/mmol,,3.24,µmol/l
24,13.239,Butyrylglycine 20200722,Miss.,274,0,0,µmol/mmol,,0.00,µmol/mmol,,0.00,µmol/l
25,19.544,Acide 3CH3-Glutaconique,Fail,198,226513,5.322,µmol/mmol,,5.32,µmol/mmol,,20.65,µmol/l
26,21.568,2CH3-Butyrylglycine 2020,Miss.,203,0,0,µmol/mmol,,0.00,µmol/mmol,,0.00,µmol/l
27,21.196,Isovalerylglycine 202007,Miss.,172,0,0,µmol/mmol,,0.00,µmol/mmol,,0.00,µmol/l
28,21.627,Acide Adipique 20200722,Fail,275,176206,3.731,µmol/mmol,,3.73,µmol/mmol,,14.48,µmol/l
29,21.873,Acide Pyroglutamique 202,Fail,258,379328,153.594,µmol/mmol,,153.59,µmol/mmol,,595.94,µmol/l
30,22.289,Acide 3CH3-Adipique,Miss.,289,0,0,,,0.00,µmol/mmol,,0.00,µmol/l
31,23.15,Tiglylglycine 20200722,Miss.,286,0,0,µmol/mmol,,0.00,µmol/mmol,,0.00,µmol/l
32,23.578,3CH3-Crotonylglycine 202,Miss.,170,0,0,µmol/mmol,,0.00,µmol/mmol,,0.00,µmol/l
33,23.74,Acide 2OH-Glutarique 202,Fail,247,1.28E+06,56.716,µmol/mmol,,56.72,µmol/mmol,,220.06,µmol/l
34,23.782,Acide 3OH-Glutarique 202,Fail,259,7450,2.215,µmol/mmol,,2.22,µmol/mmol,,8.59,µmol/l
35,24.439,Acide 3OH-3CH3-Glutariqu,Id.,231,69952,33.82,µmol/mmol,,33.82,µmol/mmol,,131.22,µmol/l
36,25.213,Acide 2-Cetoglutarique 2,Fail,260,3.21E+06,203.596,µmol/mmol,,203.60,µmol/mmol,,789.95,µmol/l
37,25.382,Acide pOH-phenylacetique,Id.,296,4.19E+06,4192616,Counts,,4192616.00,µmol/mmol,,16267350.08,µmol/l
38,25.971,Hexanoylglycine 20200722,Miss.,230,0,0,µmol/mmol,,0.00,µmol/mmol,,0.00,µmol/l
39,26.521,Acide N-Acetylaspartique,Miss.,274,0,0,µmol/mmol,,0.00,µmol/mmol,,0.00,µmol/l
40,27.132,Acide Suberique 20200722,Fail,303,43295,1.222,µmol/mmol,,1.22,µmol/mmol,,4.74,µmol/l
41,28.937,Acide Homovanillique,Fail,326,1.10E+06,1101984,Counts,,1101984.00,µmol/mmol,,4275697.92,µmol/l
42,31.782,Acide Vanillylmandelique,Fail,297,2.84E+06,2838708,Counts,,2838708.00,µmol/mmol,,11014187.04,µmol/l
43,32.17,Acide Sebacique 20200722,Miss.,331,0,0,µmol/mmol,,0.00,µmol/mmol,,0.00,µmol/l
44,32.206,Acide pOH-Phenyllactique,Fail,179,800406,0.977,µmol/mmol,,0.98,µmol/mmol,,3.79,µmol/l
45,33.336,Acide pOH-Phenylpyruviqu,Fail,277,132897,132897,Counts,,132897.00,µmol/mmol,,515640.36,µmol/l
46,33.573,Acide Indole-3-Acetique,Fail,202,972630,972630,Counts,,972630.00,µmol/mmol,,3773804.40,µmol/l
47,40.646,Suberylglycine 20200722,Miss.,158,0,0,µmol/mmol,,0.00,µmol/mmol,,0.00,µmol/l
---------------------------------------,,,,,,,,,,,,,
Unidentified Peaks,,,,,,,,,,,,,
---------------------------------------,,,,,,,,,,,,,
Quan Ions:,RIC,,,,,,,,,,,,
Spectrum Match Type:,Normal-Forward,,,,,,,,,,,,
RF Used:,1,,,,,,,,,,,,
Match Thresh:,700,,,,,,,,,,,,
"Peaks: 46(""#""",RT,Peak Name,Res Type,Area,Amount,R.Match,),,,,,,
48,6.314,PHENOL,TIC,1.24E+07,12409718,854,,,,,,,
49,6.605,ACIDE 2 OH BUTYRIQUE,TIC,3.55E+07,35475068,927,,,,,,,
50,8.93,ACIDE GLYOXYLIQUE,TIC,8.30E+07,82971648,887,,,,,,,
51,9.084,ACIDE OXALIQUE,TIC,4.87E+07,48723924,867,,,,,,,
52,9.64,CRESOL,TIC,1.45E+08,144612752,835,,,,,,,
53,11.312,AC. 3OH 2CH3 BUTYRIQUE,TIC,1.12E+07,11182934,830,,,,,,,
54,12.132,ACETO ACETATE pic 2,TIC,1.92E+07,19236204,780,,,,,,,
55,12.486,X UREA,TIC,1.21E+07,12121245,857,,,,,,,
56,13.058,UREE DI TMS,TIC,5.40E+08,540414464,886,,,,,,,
57,14.168,17. GLYCEROL,TIC,9.14E+06,9141152,872,,,,,,,
58,14.944,No Match,Unk.,9.80E+06,9796068,----,,,,,,,
59,15.839,18_ETHYLMALONIC,TIC,9.53E+06,9529453,922,,,,,,,
60,16.702,No Match,Unk.,1.29E+07,12901499,----,,,,,,,
61,16.754,"X (R*,R*)-2,3-Dihydroxybutan",TIC,1.49E+07,14850238,885,,,,,,,
62,17.58,No Match,Unk.,1.27E+07,12698741,----,,,,,,,
